2026-05-07 06:52:03,262 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 06:52:03,378 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 06:52:03,705 - trends - WARNING - Competitor RSS failed for 'sports yaari': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCjFw-0Vdfy2KW78NClGECXw. Falling back to suggest API.
2026-05-07 06:52:03,751 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 06:52:03,752 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 06:53:35,575 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:54:09,576 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:54:18,055 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:54:35,179 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 07:08:37,656 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 07:08:38,066 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 07:08:43,880 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 07:08:47,261 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 07:08:47,388 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 07:08:47,855 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:08:47,856 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:09:00,819 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 07:09:06,472 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 07:09:09,575 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 07:09:09,675 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 07:09:10,158 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:09:10,160 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:12:14,002 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 07:12:14,503 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 07:12:20,437 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 07:12:23,526 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 07:12:23,847 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 07:12:24,248 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:12:24,250 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:14:32,514 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 07:14:42,132 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 07:14:42,619 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 07:14:48,255 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 07:14:51,950 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 07:14:52,313 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 07:14:52,735 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:14:52,736 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:16:33,077 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 07:16:33,532 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 07:16:39,197 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 07:16:42,423 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 07:16:42,753 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 07:16:42,854 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 07:16:42,855 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 13:29:56,465 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-07 13:29:57,530 - push_code - INFO - 🔄 Checking 33 files for changes...
2026-05-07 13:30:08,080 - push_code - INFO - ✅ Updated: client_secrets.json
2026-05-07 13:30:20,100 - push_code - INFO - ✅ Updated: export.py
2026-05-07 13:30:30,327 - push_code - INFO - ✅ Updated: frame_analyzer.py
2026-05-07 13:30:35,231 - push_code - INFO - ✅ Updated: highlight.py
2026-05-07 13:30:55,873 - push_code - INFO - ✅ Updated: seo.py
2026-05-07 13:31:00,268 - push_code - INFO - ✅ Updated: thumbnail.py
2026-05-07 13:31:05,962 - push_code - INFO - ✅ Updated: trends.py
2026-05-07 13:31:18,485 - push_code - INFO - ✅ Updated: yt_token.json
2026-05-07 13:31:18,486 - push_code - INFO - 🏁 Sync complete! (0 created, 8 updated, 25 unchanged)
2026-05-07 13:33:32,929 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-07 13:33:33,927 - push_code - INFO - 🔄 Checking 33 files for changes...
2026-05-07 13:34:07,082 - push_code - INFO - 🏁 Sync complete! (0 created, 0 updated, 33 unchanged)
2026-05-07 13:36:15,010 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-07 13:36:16,718 - push_code - INFO - 🔄 Checking 33 files for changes...
2026-05-07 13:36:55,862 - push_code - INFO - 🏁 Sync complete! (0 created, 0 updated, 33 unchanged)
2026-05-07 13:36:56,070 - bridge - INFO - 📡 Attempting Direct Drive API upload...
2026-05-07 13:36:56,790 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-07 13:37:02,170 - bridge - INFO - ✨ New job file created on Drive!
2026-05-07 13:37:02,170 - bridge - INFO - 🚀 Job beamed to Drive. (Note: Colab mount may take 30-60s to sync)
2026-05-07 13:38:49,660 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-07 13:38:51,105 - push_code - INFO - 🔄 Checking 33 files for changes...
2026-05-07 13:39:20,205 - push_code - INFO - 🏁 Sync complete! (0 created, 0 updated, 33 unchanged)
2026-05-07 13:39:20,448 - bridge - INFO - 📡 Attempting Direct Drive API upload...
2026-05-07 13:39:21,207 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-07 13:39:25,216 - bridge - INFO - ✅ Existing job file updated on Drive!
2026-05-07 13:39:25,217 - bridge - INFO - 🚀 Job beamed to Drive. (Note: Colab mount may take 30-60s to sync)
2026-05-09 01:56:01,140 - drive_auth - INFO - ✅ Using gcloud Application Default Credentials
2026-05-09 01:56:01,866 - push_code - INFO - 🔄 Checking 36 files for changes...
2026-05-09 01:56:08,462 - push_code - INFO - ✨ Created: analytics.py
2026-05-09 01:56:19,366 - push_code - INFO - ✅ Updated: export.py
2026-05-09 01:56:23,463 - push_code - INFO - ✅ Updated: frame_analyzer.py
2026-05-09 01:56:26,492 - push_code - INFO - ✅ Updated: highlight.py
2026-05-09 01:56:30,542 - push_code - INFO - ✅ Updated: pipeline.py
2026-05-09 01:56:35,868 - push_code - INFO - ✅ Updated: thumbnail.py
2026-05-09 01:56:38,691 - push_code - INFO - ✅ Updated: transcribe.py
2026-05-09 01:56:41,880 - push_code - INFO - ✅ Updated: trends.py
2026-05-09 01:56:50,389 - push_code - INFO - ✨ Created: reports.py
2026-05-09 01:56:55,384 - push_code - INFO - ✨ Created: subtitles.py
2026-05-09 01:56:58,944 - push_code - INFO - ✅ Updated: yt_token.json
2026-05-09 01:56:58,945 - push_code - INFO - 🏁 Sync complete! (3 created, 8 updated, 25 unchanged)
2026-05-09 02:24:02,664 - analyzer - INFO - [clip] Analyzing clip...
2026-05-09 02:24:02,986 - analyzer - INFO - [clip] Analyzing clip...
2026-05-09 02:24:03,480 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-09 02:24:04,185 - export - INFO - 🔍 Testing hardware encoder: h264_videotoolbox ...
2026-05-09 02:24:04,421 - export - INFO - ✅ h264_videotoolbox passed smoke test. Using for export.
2026-05-09 02:24:04,524 - export - WARNING - Smoke test failed for non_existent_encoder_xyz. Error: ffmpeg version 7.1.1 Copyright (c) 2000-2025 the FFmpeg developers
  built with Apple clang version 16.0.0 (clang-1600.0.26.6)
